Frame,HOG
pruebaC-24495.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24496.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24497.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24498.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24499.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24500.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24501.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24502.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24503.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24504.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24505.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24506.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24507.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24508.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24509.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24510.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24511.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24512.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24513.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24514.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24515.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24516.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24517.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24518.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24519.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24520.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24521.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24522.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24523.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24524.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24525.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24526.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24527.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24528.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24529.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24530.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24531.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24532.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24533.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24534.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24535.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24536.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24537.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24538.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24539.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24540.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24541.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24542.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24543.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24544.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24545.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24546.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24547.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24548.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24549.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24550.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24551.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24552.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24553.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24554.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24555.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24556.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24557.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24558.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24559.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24560.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24561.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24562.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24563.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24564.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24565.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24566.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24567.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24568.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24569.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24570.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24571.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24572.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24573.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24574.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24575.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24576.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24577.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24578.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24579.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24580.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24581.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24582.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24583.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24584.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24585.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24586.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24587.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24588.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24589.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24590.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24591.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24592.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24593.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24594.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24595.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24596.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24597.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24598.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24599.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24600.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24601.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24602.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24603.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24604.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24605.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24606.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24607.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24608.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24609.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24610.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24611.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24612.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24613.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24614.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24615.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24616.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24617.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24618.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24619.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24620.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24621.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24622.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24623.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24624.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24625.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24626.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24627.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24628.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24629.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24630.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24631.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24632.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24633.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24634.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24635.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24636.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24637.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24638.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24639.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24640.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24641.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24642.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24643.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24644.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24645.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24646.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24647.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24648.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24649.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24650.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24651.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24652.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24653.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24654.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24655.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24656.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24657.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24658.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24659.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24660.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24661.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24662.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24663.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24664.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24665.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24666.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24667.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24668.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24669.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24670.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24671.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24672.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24673.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24674.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24675.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24676.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24677.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24678.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24679.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24680.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24681.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24682.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24683.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24684.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24685.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24686.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24687.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24688.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24689.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24690.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24691.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24692.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24693.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24694.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24695.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24696.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24697.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24698.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24699.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24700.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24701.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24702.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24703.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24704.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24705.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24706.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24707.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24708.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24709.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24710.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24711.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24712.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24713.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24714.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24715.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24716.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24717.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24718.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24719.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24720.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24721.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24722.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24723.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24724.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24725.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24726.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24727.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24728.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24729.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24730.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24731.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24732.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24733.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24734.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24735.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24736.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24737.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24738.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24739.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24740.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24741.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24742.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24743.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24744.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24745.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24746.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24747.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24748.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24749.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24750.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24751.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24752.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24753.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24754.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24755.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24756.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24757.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24758.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24759.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24760.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24761.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24762.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24763.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24764.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24765.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24766.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24767.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24768.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24769.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24770.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24771.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24772.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24773.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24774.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24775.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24776.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24777.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24778.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24779.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24780.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24781.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24782.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24783.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24784.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24785.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24786.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24787.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24788.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24789.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24790.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24791.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24792.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24793.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24794.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24795.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24796.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24797.png,[0.         0.         0.         ... 0.00130827 0.0004372  0.00016529]
pruebaC-24798.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24799.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24800.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24801.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24802.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24803.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24804.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24805.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24806.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24807.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24808.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24809.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24810.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24811.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24812.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24813.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24814.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24815.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24816.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24817.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24818.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24819.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24820.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24821.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24822.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24823.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24824.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24825.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24826.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24827.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24828.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24829.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24830.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24831.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24832.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24833.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24834.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24835.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24836.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24837.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24838.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24839.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24840.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24841.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24842.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24843.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24844.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24845.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24846.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24847.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24848.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24849.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24850.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24851.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24852.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24853.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24854.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24855.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24856.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24857.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24858.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24859.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24860.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24861.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24862.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24863.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24864.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24865.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24866.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24867.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24868.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24869.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24870.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24871.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24872.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24873.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24874.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24875.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24876.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24877.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24878.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24879.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24880.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24881.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24882.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24883.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24884.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24885.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24886.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24887.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24888.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24889.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24890.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24891.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24892.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24893.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24894.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24895.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24896.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24897.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24898.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24899.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24900.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24901.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24902.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24903.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24904.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24905.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24906.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24907.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24908.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24909.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24910.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24911.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24912.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24913.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24914.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24915.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24916.png,[0. 0. 0. ... 0. 0. 0.]
pruebaC-24917.png,[0. 0. 0. ... 0. 0. 0.]
